0	        5
0.119103	5.02560383
0.203241	5.068239773
0.286158	5.120671964
0.360417	5.158632425
0.437007	5.175107933
0.572871	5.179783415
0.646242	5.189023058
0.717171	5.204162714
0.812187	5.226315593
0.904317	5.242568459
1.003551	5.261938313
1.094682	5.281419488
1.190142	5.28052892
1.281162	5.272291166
1.380507	5.266168511
1.495836	5.270287388
1.555776	5.30279312
1.689198	5.386729154


